User_ID  ,Họ_Tên               ,Giới_Tính ,Ngày_Sinh  ,Số_Điện_Thoại ,Email                         ,Địa_Chỉ          ,Thành_Phố               ,Nghề_Nghiệp
USR00899 ,Linh Trần            ,Nữ        ,07/08/1985 ,   0573534299 ,linhtran55@gmail.com          ,718 Jane Ngõ     ,JohnHuyện               ,Nhà báo
USR00900 ,Cô An Đặng           ,Nữ        ,14/07/2000 ,   0920124876 ,coanđang38@gmail.com          ,059 John Tổ      ,JohnThành phố           ,Chuyên viên tư vấn tuyển sinh
USR00901 ,Bảo Nguyễn           ,Nữ        ,08/12/1997 ,   0546476830 ,baonguyen74@gmail.com         ,68 John Tổ       ,JaneQuận                ,Thợ xây
USR00902 ,Lan Mai              ,Nữ        ,23/02/1984 ,   0550240074 ,lanmai58@gmail.com            ,98 Nguyễn Khu    ,JaneQuận                ,Thư ký pháp lý
USR00903 ,Bà Ngọc Dương        ,Nữ        ,09/04/1964 ,   0335786017 ,bangocduong21@gmail.com       ,0 Jane Đường     ,JohnQuận                ,Nhân Viên Bán Hàng
USR00904 ,Kim Bảo Mai          ,Nam       ,29/12/2005 ,   0789349378 ,kimbaomai52@gmail.com         ,11 Jane Tổ       ,JohnQuận                ,Thực Tập
USR00905 ,Cô Yến Bùi           ,Nữ        ,02/03/1994 ,   0562467414 ,coyenbui17@gmail.com          ,9 John Làng      ,JohnHuyện               ,Thực tập sinh giáo dục
USR00906 ,Tú Mai               ,Nam       ,16/08/2001 ,   0774028055 ,tumai65@gmail.com             ,03 Đặng Đường    ,JaneQuận                ,Nhân viên hành chính
USR00907 ,Cô Ánh Đặng          ,Nữ        ,11/09/1973 ,   0583795314 ,coanhđang99@gmail.com         ,1 Đặng Dãy       ,Quận JohnThị xã         ,Tư vấn khách hàng
USR00908 ,Bác Hoàng Phạm       ,Nam       ,22/07/1990 ,   0536509472 ,bachoangpham48@gmail.com      ,50 Lê Đường      ,Thành phố JohnThị xã    ,Trưởng phòng kinh doanh
USR00909 ,Quý cô Vân Phạm      ,Nữ        ,13/02/1996 ,   0739491741 ,quycovanpham60@gmail.com      ,7 John Đường     ,Thị xã JaneHuyện        ,Nhân viên hành chính
USR00910 ,Ông Quang Trần       ,Nam       ,22/09/1993 ,   0969657778 ,ongquangtran31@gmail.com      ,31 Jane Làng     ,Thị xã JaneQuận         ,Nghệ sĩ
USR00911 ,Bà Kim Phạm          ,Nữ        ,17/02/1989 ,   0720072527 ,bakimpham17@gmail.com         ,646 Nguyễn Ngõ   ,JaneQuận                ,Project Manager
USR00912 ,Bà Chi Vũ            ,Nữ        ,22/02/2007 ,   0875728834 ,bachivu55@gmail.com           ,7 Mai Tổ         ,JaneThị xã              ,Nhân viên khách sạn
USR00913 ,Lâm Phạm             ,Nữ        ,13/02/1997 ,   0555747341 ,lampham81@gmail.com           ,876 Hoàng Dãy    ,Thành phố JaneThành phố ,Nhà phân tích dữ liệu
USR00914 ,Hải Trần             ,Nữ        ,01/11/1990 ,   0397978510 ,haitran96@gmail.com           ,8 Lê Số          ,JaneQuận                ,Kế toán
USR00915 ,Nam Văn Dương        ,Nam       ,16/01/1998 ,   0983055729 ,namvanduong90@gmail.com       ,89 Jane Ngõ      ,JaneThị xã              ,Quản lý sản xuất
USR00916 ,Chị Duyên Hoàng      ,Nữ        ,22/01/2002 ,   0940799295 ,chiduyenhoang30@gmail.com     ,16 Hoàng Khu     ,JohnPhường              ,Tư vấn khách hàng
USR00917 ,Quý cô Hương Lê      ,Nữ        ,16/04/1988 ,   0789480690 ,quycohuongle29@gmail.com      ,584 Vũ Số        ,Thành phố JaneThị xã    ,Công nhân sản xuất
USR00918 ,Minh Nguyễn          ,Nam       ,19/09/1979 ,   0513764817 ,minhnguyen47@gmail.com        ,584 Hoàng Số     ,Thị xã JohnQuận         ,Chuyên viên tín dụng
USR00919 ,Hưng Mai Bảo Lê      ,Nam       ,22/01/1963 ,   0720120521 ,hungmaibaole92@gmail.com      ,263 John Làng    ,JohnPhường              ,Thực Tập
USR00920 ,Thành Hoàng          ,Nam       ,24/03/1968 ,   0830310876 ,thanhhoang27@gmail.com        ,1 John Dãy       ,Thành phố JaneThành phố ,Lập trình viên
USR00921 ,Bảo Trí Lê           ,Nam       ,24/05/1969 ,   0957302783 ,baotrile31@gmail.com          ,269 Trần Ngõ     ,JohnHuyện               ,Digital Marketer
USR00922 ,Quang Trí Hoàng      ,Nam       ,02/01/1983 ,   0550679449 ,quangtrihoang64@gmail.com     ,9 John Khu       ,Thị xã JaneThị xã       ,Nhân viên kinh doanh
USR00923 ,Quý cô Hà Hoàng      ,Nữ        ,04/12/1967 ,   0851420121 ,quycohahoang49@gmail.com      ,499 Đặng Dãy     ,Huyện JohnThị xã        ,Chuyên viên nhân sự
USR00924 ,Quý cô Thảo Đặng     ,Nữ        ,25/01/1981 ,   0565978282 ,quycothaođang60@gmail.com     ,95 John Số       ,JohnHuyện               ,UX/UI Designer
USR00925 ,Châu Nguyễn          ,Nam       ,12/04/1991 ,   0834882718 ,chaunguyen64@gmail.com        ,3 Vũ Tổ          ,Thị xã JaneHuyện        ,Giảng viên
USR00926 ,Anh Tú Vũ            ,Nam       ,14/07/2007 ,   0392499697 ,anhtuvu25@gmail.com           ,48 Jane Khu      ,JohnXã                  ,Nhà tư vấn tài chính
USR00927 ,Nam Xuân Đặng        ,Nam       ,21/02/1987 ,   0510775226 ,namxuanđang16@gmail.com       ,626 John Số      ,Thị xã JohnXã           ,Nhân viên khách sạn
USR00928 ,Tùng Đặng            ,Nam       ,07/10/1961 ,   0875962310 ,tungđang67@gmail.com          ,8 John Đường     ,Thành phố JohnThành phố ,Kỹ sư phần mềm
USR00929 ,Quý cô Vân Lê        ,Nữ        ,03/10/2000 ,   0999008377 ,quycovanle92@gmail.com        ,358 Đặng Khu     ,Huyện JohnPhường        ,Kỹ sư xây dựng
USR00930 ,Quý ông Dũng Đặng    ,Nam       ,09/10/1989 ,   0523381093 ,quyongdungđang12@gmail.com    ,8 John Hẻm       ,JohnHuyện               ,Kiến trúc sư phần mềm
USR00931 ,Ông Tú Dương         ,Nam       ,28/05/2004 ,   0826760354 ,ongtuduong65@gmail.com        ,24 Mai Ngõ       ,JohnHuyện               ,Chuyên viên tư vấn tuyển sinh
USR00932 ,Phương Trần          ,Nữ        ,26/03/1961 ,   0821469083 ,phuongtran96@gmail.com        ,593 Nguyễn Dãy   ,Quận JanePhường         ,Thư ký pháp lý
USR00933 ,Mai Nguyễn           ,Nữ        ,18/09/2004 ,   0361479783 ,mainguyen48@gmail.com         ,916 Dương Số     ,Thị xã JohnThị xã       ,Nhà thiết kế đồ họa
USR00934 ,Nhật Mai             ,Nữ        ,25/01/1965 ,   0363000001 ,nhatmai53@gmail.com           ,7 Mai Số         ,JohnHuyện               ,Chuyên viên tư vấn tuyển sinh
USR00935 ,Hưng Phạm            ,Nam       ,06/01/1962 ,   0774172718 ,hungpham63@gmail.com          ,0 Jane Số        ,JohnQuận                ,Nhân Viên Bán Hàng
USR00936 ,Thành Hoàng          ,Nữ        ,24/01/1972 ,   0872987088 ,thanhhoang13@gmail.com        ,40 Nguyễn Làng   ,Quận JohnPhường         ,Nông dân
USR00937 ,Anh Anh Vũ           ,Nam       ,28/11/1988 ,   0543419938 ,anhanhvu23@gmail.com          ,6 Lê Tổ          ,Thành phố JohnXã        ,Kỹ sư xây dựng
USR00938 ,Quý cô Hồng Nguyễn   ,Nữ        ,30/10/1978 ,   0956612866 ,quycohongnguyen30@gmail.com   ,229 John Tổ      ,JohnXã                  ,Nông dân
USR00939 ,Hương Vũ             ,Nữ        ,06/09/1997 ,   0926853681 ,huongvu39@gmail.com           ,094 Đặng Ngõ     ,JaneThị xã              ,Điều Dưỡng
USR00940 ,Tùng Phú Đặng        ,Nam       ,22/08/1961 ,   0892969844 ,tungphuđang82@gmail.com       ,9 John Dãy       ,JohnQuận                ,Nhân viên ngân hàng
USR00941 ,Chị Lâm Nguyễn       ,Nữ        ,29/06/1975 ,   0981540126 ,chilamnguyen32@gmail.com      ,13 Jane Số       ,JaneXã                  ,Biên dịch viên
USR00942 ,Trung Nguyễn         ,Nam       ,24/10/1982 ,   0817587104 ,trungnguyen21@gmail.com       ,1 Jane Hẻm       ,JaneXã                  ,Kỹ sư phần mềm
USR00943 ,Bác Tú Lê            ,Nam       ,27/10/1989 ,   0343202599 ,bactule78@gmail.com           ,1 Đặng Đường     ,Thành phố JohnThành phố ,DevOps Engineer
USR00944 ,Nhiên Nguyễn         ,Nam       ,16/07/1982 ,   0584399628 ,nhiennguyen53@gmail.com       ,6 Dương Đường    ,Huyện JohnThị xã        ,Nhân viên lễ tân
USR00945 ,Quý ông Thành Vũ     ,Nam       ,09/02/1961 ,   0927714795 ,quyongthanhvu33@gmail.com     ,82 John Làng     ,JohnQuận                ,Nhà thiết kế đồ họa
USR00946 ,Nhật Bảo Lê          ,Nam       ,04/06/1981 ,   0819364347 ,nhatbaole20@gmail.com         ,96 John Tổ       ,JanePhường              ,Công nhân sản xuất
USR00947 ,Bà Hải Đặng          ,Nữ        ,27/05/2001 ,   0823871850 ,bahaiđang63@gmail.com         ,2 Jane Làng      ,JohnThành phố           ,Kỹ sư giám sát
USR00948 ,Nhật Thế Hoàng       ,Nam       ,09/09/1978 ,   0753853758 ,nhatthehoang41@gmail.com      ,15 John Đường    ,Quận JohnXã             ,Nhân viên nhà hàng
USR00949 ,Khoa Lê              ,Nữ        ,20/09/1993 ,   0924782250 ,khoale68@gmail.com            ,317 Jane Dãy     ,JohnQuận                ,Bác sĩ
USR00950 ,Nam Mai Bảo Bùi      ,Nam       ,03/11/1965 ,   0729648420 ,nammaibaobui99@gmail.com      ,6 Jane Tổ        ,Huyện JohnPhường        ,Nhà tư vấn tài chính
USR00951 ,Tùng Bùi             ,Nam       ,26/09/1982 ,   0554041004 ,tungbui26@gmail.com           ,70 John Khu      ,JohnThị xã              ,Biên dịch viên
USR00952 ,Hải Lê               ,Nữ        ,29/05/2000 ,   0545453857 ,haile93@gmail.com             ,64 Đặng Khu      ,Quận JohnThành phố      ,Giáo viên
USR00953 ,Trọng Mai            ,Nam       ,28/05/2002 ,   0734076099 ,trongmai25@gmail.com          ,5 John Làng      ,Huyện JohnPhường        ,Chuyên viên bảo mật
USR00954 ,An Vũ                ,Nữ        ,04/10/1991 ,   0373373426 ,anvu21@gmail.com              ,2 Jane Số        ,JaneQuận                ,Marketing Manager
USR00955 ,Cô Khoa Vũ           ,Nữ        ,28/02/1991 ,   0848460741 ,cokhoavu37@gmail.com          ,3 Đặng Làng      ,JohnThị xã              ,Nhân Viên Bán Hàng
USR00956 ,Bảo Mai Bảo Lê       ,Nam       ,30/04/1962 ,   0325040871 ,baomaibaole54@gmail.com       ,354 Jane Dãy     ,Quận JaneQuận           ,Quản lý sản xuất
USR00957 ,Quý cô Lâm Trần      ,Nữ        ,01/05/1977 ,   0535626653 ,quycolamtran52@gmail.com      ,4 John Hẻm       ,JohnThị xã              ,Công nhân sản xuất
USR00958 ,Hải Phạm             ,Nữ        ,14/06/1982 ,   0310810998 ,haipham62@gmail.com           ,693 Jane Tổ      ,Thành phố JaneThị xã    ,Dược sĩ
USR00959 ,Quý cô Thành Đặng    ,Nữ        ,23/07/2005 ,   0819068353 ,quycothanhđang66@gmail.com    ,408 John Số      ,JaneThị xã              ,Nhân viên hành chính
USR00960 ,An Bùi               ,Nữ        ,21/09/1961 ,   0528586262 ,anbui76@gmail.com             ,605 Jane Số      ,Thị xã JohnThành phố    ,Nông dân
USR00961 ,Chi Mai              ,Nữ        ,06/12/1968 ,   0754397700 ,chimai62@gmail.com            ,2 John Tổ        ,JohnHuyện               ,Nhân viên ngân hàng
USR00962 ,Cô Duyên Trần        ,Nữ        ,24/09/2005 ,   0845826705 ,coduyentran83@gmail.com       ,55 Lê Tổ         ,Quận JohnThành phố      ,Giáo viên
USR00963 ,Khoa Trần            ,Nữ        ,03/03/1977 ,   0858660556 ,khoatran83@gmail.com          ,6 Mai Làng       ,JanePhường              ,Kiểm toán
USR00964 ,Bảo Hoàng Đặng       ,Nam       ,16/05/1984 ,   0918717011 ,baohoangđang84@gmail.com      ,89 John Dãy      ,JaneHuyện               ,Kỹ sư xây dựng
USR00965 ,Hạnh Đức Dương       ,Nam       ,09/07/1967 ,   0860843897 ,hanhđucduong28@gmail.com      ,89 John Tổ       ,Quận JohnHuyện          ,Nông dân
USR00966 ,Dũng Phú Nguyễn      ,Nam       ,07/11/1975 ,   0740537833 ,dungphunguyen64@gmail.com     ,4 Trần Ngõ       ,Huyện JanePhường        ,Nhân viên lễ tân
USR00967 ,Thành Quang Vũ       ,Nam       ,09/11/1992 ,   0596296654 ,thanhquangvu65@gmail.com      ,89 John Tổ       ,Quận JohnXã             ,Nông dân
USR00968 ,Hồng Dương           ,Nữ        ,18/05/1979 ,   0572051080 ,hongduong67@gmail.com         ,04 Dương Khu     ,Thị xã JaneQuận         ,UX/UI Designer
USR00969 ,Anh Tú Bùi           ,Nam       ,27/10/1992 ,   0758456669 ,anhtubui72@gmail.com          ,28 John Tổ       ,Thành phố JanePhường    ,Kỹ sư xây dựng
USR00970 ,Quý cô Thành Phạm    ,Nữ        ,23/05/1960 ,   0960416733 ,quycothanhpham22@gmail.com    ,260 John Số      ,JaneQuận                ,Chuyên viên nhân sự
USR00971 ,Cô Phương Hoàng      ,Nữ        ,21/04/1965 ,   0887797728 ,cophuonghoang28@gmail.com     ,477 Jane Số      ,Thành phố JohnXã        ,Giám đốc kinh doanh
USR00972 ,Khoa Mai Bảo Nguyễn  ,Nam       ,03/09/2007 ,   0727303965 ,khoamaibaonguyen51@gmail.com  ,3 Trần Khu       ,JanePhường              ,Sales Representative
USR00973 ,Quang Đức Mai        ,Nam       ,19/04/1994 ,   0520289695 ,quangđucmai82@gmail.com       ,786 Bùi Khu      ,Huyện JaneXã            ,Kỹ sư sản xuất
USR00974 ,Quý ông Nam Lê       ,Nam       ,05/04/1998 ,   0762055737 ,quyongnamle54@gmail.com       ,3 Jane Đường     ,JohnXã                  ,Nông dân
USR00975 ,Tùng Xuân Nguyễn     ,Nam       ,13/08/1983 ,   0722593279 ,tungxuannguyen96@gmail.com    ,26 John Ngõ      ,Thị xã JaneQuận         ,Trưởng phòng kinh doanh
USR00976 ,Phúc Mai             ,Nam       ,30/08/1998 ,   0738586054 ,phucmai99@gmail.com           ,67 John Đường    ,Quận JohnXã             ,Sales Representative
USR00977 ,Quý cô Ánh Đặng      ,Nữ        ,03/03/1983 ,   0957654676 ,quycoanhđang51@gmail.com      ,786 Jane Số      ,Quận JohnHuyện          ,Giáo viên
USR00978 ,Khoa Phú Phạm        ,Nam       ,06/05/2001 ,   0743874898 ,khoaphupham19@gmail.com       ,8 John Hẻm       ,JanePhường              ,Chuyên viên bảo mật
USR00979 ,Chị Dương Lê         ,Nữ        ,14/04/1983 ,   0872475910 ,chiduongle48@gmail.com        ,5 Jane Số        ,Thị xã JohnPhường       ,Project Manager
USR00980 ,Bảo Mai Bảo Lê       ,Nam       ,26/12/1989 ,   0875776104 ,baomaibaole49@gmail.com       ,6 Phạm Làng      ,Thị xã JaneQuận         ,Nhân Viên Bán Hàng
USR00981 ,Chị Duyên Bùi        ,Nữ        ,28/04/2000 ,   0925122293 ,chiduyenbui81@gmail.com       ,952 Jane Ngõ     ,JanePhường              ,Chuyên viên tín dụng
USR00982 ,Kim Tấn Vũ           ,Nam       ,07/08/2007 ,   0385322891 ,kimtanvu10@gmail.com          ,4 Lê Dãy         ,Quận JaneXã             ,Digital Marketer
USR00983 ,Vũ Đức Hoàng         ,Nam       ,27/11/1960 ,   0832777555 ,vuđuchoang75@gmail.com        ,80 Jane Đường    ,JanePhường              ,Công nhân sản xuất
USR00984 ,Cô Hương Lê          ,Nữ        ,15/01/1988 ,   0966217781 ,cohuongle47@gmail.com         ,1 John Hẻm       ,Thị xã JaneHuyện        ,Kế toán
USR00985 ,Bà Hải Hoàng         ,Nữ        ,14/06/1992 ,   0899698566 ,bahaihoang31@gmail.com        ,64 Lê Dãy        ,Quận JohnPhường         ,Nông dân
USR00986 ,Chị Hồng Dương       ,Nữ        ,18/09/1993 ,   0562376799 ,chihongduong36@gmail.com      ,052 Dương Làng   ,JohnHuyện               ,Giáo viên
USR00987 ,Quý cô Lan Lê        ,Nữ        ,16/02/1986 ,   0541908576 ,quycolanle73@gmail.com        ,04 John Dãy      ,Thành phố JohnThị xã    ,Lập trình viên
USR00988 ,Hưng Đặng            ,Nam       ,15/10/2002 ,   0716941305 ,hungđang53@gmail.com          ,017 Đặng Số      ,Quận JaneXã             ,Sales Representative
USR00989 ,Trung Đặng           ,Nam       ,15/09/2003 ,   0729253023 ,trungđang20@gmail.com         ,3 Phạm Dãy       ,Thị xã JaneQuận         ,Nhân viên nhà hàng
USR00990 ,Hạnh Dương           ,Nữ        ,05/03/1977 ,   0825394792 ,hanhduong26@gmail.com         ,69 Jane Làng     ,Thị xã JaneThị xã       ,Kỹ sư giám sát
USR00991 ,Vũ Nguyễn            ,Nam       ,24/11/1972 ,   0318131811 ,vunguyen54@gmail.com          ,0 Jane Ngõ       ,JaneXã                  ,Giảng viên
USR00992 ,Anh Mai              ,Nam       ,18/08/1966 ,   0772326199 ,anhmai82@gmail.com            ,7 Jane Hẻm       ,Thị xã JaneXã           ,Quản lý sản xuất
USR00993 ,Anh Khoa Đặng        ,Nam       ,08/08/1985 ,   0891711735 ,anhkhoađang71@gmail.com       ,9 Jane Dãy       ,Thành phố JaneHuyện     ,Nhân viên lễ tân
USR00994 ,Quang Trí Phạm       ,Nam       ,14/05/1967 ,   0944889191 ,quangtripham11@gmail.com      ,2 Mai Đường      ,JohnQuận                ,Nhân viên kinh doanh
USR00995 ,Kim Quang Dương      ,Nam       ,17/10/1982 ,   0935734596 ,kimquangduong54@gmail.com     ,21 John Làng     ,Thị xã JohnXã           ,DevOps Engineer
USR00996 ,Tùng Quang Nguyễn    ,Nam       ,21/09/1969 ,   0790808087 ,tungquangnguyen30@gmail.com   ,77 John Làng     ,JohnXã                  ,Chuyên viên nhân sự
USR00997 ,Tú Đức Đặng          ,Nam       ,04/03/1973 ,   0714179374 ,tuđucđang21@gmail.com         ,011 John Hẻm     ,JaneThành phố           ,Nông dân
USR00998 ,Bác Phúc Đặng        ,Nam       ,12/09/1966 ,   0575215958 ,bacphucđang21@gmail.com       ,53 Dương Số      ,JaneThành phố           ,Project Manager
USR00999 ,Ngọc Trần            ,Nữ        ,06/07/1960 ,   0945047706 ,ngoctran70@gmail.com          ,688 John Đường   ,Huyện JaneThị xã        ,Y tá
USR01000 ,Quý cô Chi Dương     ,Nữ        ,04/05/1996 ,   0571710095 ,quycochiduong92@gmail.com     ,33 Trần Dãy      ,JaneThành phố           ,Kế toán
